text,sentiment,label
No Talks On Pan-India NRC Now: Amit Shah ReadMore>> https://english.tupaki.com/politicalnews/article/No-Talks-On-Pan-India-NRC-Now-Says-Amit-Shah/94655 #NRC_CAA_Protest #CitizenshipAmendmentBill ,0.0,0
28 rioters asked to pay 14 lakhs to UP govt. for destruction of property. #YogiAdityanath #UPPolice #CAA_NRC #CAAProtests #CitizenshipAmendmentBill ,0.0,0
Look clearly #CAA_NRC_Protest #CitizenshipAmendmentBill ,0.10000000000000002,1
People of Goa are firmly with PM Modi on #CAA and will not be misled by fake propaganda of opponents: Goa CM Pramod Sawant during the rally. #CitizenshipAmendmentBill,-0.26666666666666666,-1
Anti-CAA protests: PM Modi slams those who damaged public property in UP #AntiCAAProtests #CitizenshipAct #CitizenshipAmendmentBill #CABBill2019 #CABProtests,0.0,0
"The NRC coupled with the #CitizenshipAmendmentBill is the RSS’s version of Germany’s 1935 Nuremberg Laws, by which German citizens were only those who had been granted citizenship papers by the government of the Third Reich. From Nov, Arundhati Roy in: ",0.0,0
#CAB2019 #CABBill #CitizenshipAmendmentBill What is work of The President? He just goes to various places to give awards to people. Won't he do something? Is the PM first person of the country?? @Nehr_who @dhruv_rathee @ShashiTharoor,0.125,1
Arundhati Roy: Protests over India's citizenship law give me hope #Islamophobia #Fascism #India #CitizenshipAmendmentBill #CAB2019 #NRC #CAB @UN @antonioguterres @JosepBorrellF @MBachelet @UNHumanRights @HRW @MushaalMullick @AIIndia https://www.aljazeera.com/news/2019/12/arundhati-roy-protests-india-citizenship-law-give-hope-191225131227378.html,0.0,0
#CAA Row: Lachit Sena Leader Sringkhal Chaliha to be Presented Before Court Today #insidene #CAA_NRC_Protests #CitizenshipAmmendmentAct #CitizenshipAmendmentBill #CAAAgainstConstitution @mygovassam @CMOfficeAssam,0.0,0
Arundhati Roy: Protests over India's citizenship law give me hope #Islamophobia #Fascism #India #CitizenshipAmendmentBill #CAB2019 #NRC #CAB @UN @antonioguterres @JosepBorrellF @MBachelet @UNHumanRights @HRW @MushaalMullick @AIIndia https://www.aljazeera.com/news/2019/12/arundhati-roy-protests-india-citizenship-law-give-hope-191225131227378.html,0.0,0
#Sikkim Gorkha Morcha Appeals to Withdraw CAA-NRC Strike on Dec 29 #insidene #CAAProtests #CAA_NRC_Protests #CitizenshipAmmendmentAct #CitizenshipAmendmentBill #CAAAgainstConstitution #caa_नहीं_चलेगा @mygovindia @BJP4Sikkim @INCSikkim,0.0,0
Now this child will have revenge on his eyes toward the state if proper counseling is not given to him. and we may discuss all day about wrong and right. #CitizenshipAmendmentBill ,-0.07142857142857144,-1
"#ArundhatiRoy koi female apna nam kung-fu- kutta kaise rakh sakti hai in NPR, it wouldn't be accepted. She should give female version of this word. Hope this will help... writer ne galti kar...di... striling vs puling #CitizenshipAmendmentBill #RangaBilla #NRC_CAA #NPRForIndia",0.0,0
"#ArundhatiRoy koi female apna nam kung-fu- kutta kaise rakh sakti hai in NPR, it wouldn't be accepted. She should give female version of this word. Hope this will help... writer ne galti kar...di... striling vs puling #CitizenshipAmendmentBill #RangaBilla #NRC_CAA #NPRForIndia",0.0,0
"#ArundhatiRoy koi female apna nam kung-fu- kutta kaise rakh sakti hai in NPR, it wouldn't be accepted. She should give female version of this word. Hope this will help... writer ne galti kar...di... striling vs puling #CitizenshipAmendmentBill #RangaBilla #NRC_CAA #NPRForIndia",0.0,0
India: Citizenship Bill Discriminates Against Muslims @UN @antonioguterres @JosepBorrellF @MBachelet @UNHumanRights @HRW @MushaalMullick @AIIndia #Fascism #India #CitizenshipAmendmentBill #CitizenshipAmendmentBill2019 #CAB2019 #NRC #CAB,0.0,0
Have some shame guys @RahulGandhi @priyankagandhi @PChidambaram_IN @ShashiTharoor @FarOutAkhtar @fayedsouza @sardesairajdeep @BDUTT @INCIndia @saliltripathi #CitizenshipAmendmentBill ,0.0,0
#CAA_NRC #CAA_NRCProtests #CAASupport #CAAProtests #CitizenshipAmendmentBill #CitizenshipAmendmentBill2019 #CABBill2019 #CAB2019 This is why #CAA is needed 👇 👇,0.0,0
"There’s a notable increased police presence, even here in #Jodhpur around popular squares and mosques. Clearly a precaution in light of the protests. #CitizenshipAmendmentBill",0.4,1
"Paji , You have to think once more on this #CitizenshipAmendmentBill . It will not create any impact on indian citizen .There is no discrimination factor so on what figured you had raised this words ? #JagmeetSingh",0.5,1
Amidst the chaos in our beloved country sharing this wonderful poetry by @AranyaJohar .What we want is just unity and equality ❤️🙏 #CAA2019 #CitizenshipAmendmentBill #NRC_CAA #CAB2019 #India #EqualityForAll #nikitabanawalikar #aranyajohar #artasamedium,0.85,1
Coming up Major Rally in Mumbai. Venue : August Kranti Maidan to Girgaon Chowpatty Date : 27/12/2019 Time : 4 pm Let’s show our strength and support to historic #CitizenshipAmendmentBill brought by @NarendraModi Sarkar with @AmitShah ji as Home Minister.,0.03125,1
Isn't it a fact dear... Just come out of the game of TRP #CitizenshipAmendmentBill ,-0.4,-1
"My man! @theJagmeetSingh Thank you for using your voice to stand up to oppression and persecution. In a world full of hate and bigotry, Canadian politicians are showing the way of tolerance! #caa #CitizenshipAmendmentBill #nrc #Canada",-0.325,-1
"Yes, agree that USA Lawmakers should focus on US citizens. You should too. Let India decide her future. Thanks. #CAA_NRCProtests #CitizenshipAmendmentBill",0.1,1
Nazism and fascism taking over #India. What options do Indian minorities have now? Any takers? #CitizenshipAmendmentBill #IndiansAgainstCAA #CAA_NRCProtests,0.0,0
"I don’t have right to judge anyone but they r muslims by name,I never read any statement from them for muslims or IOK #JustSaying #CitizenshipAmendmentBill #Article370",0.2857142857142857,1
"If #CitizenshipAmendmentBill had wheels, it would be an Uber cab. ",0.0,0
Protest against citizenship amendment bill of 2019 #protest #india #nrc #caa #jamiamilliaislamia #photography #citizenshipamendmentbill #photojournalism #freedom #revolution #indiaagainstcab #boycottnrc #boycottcab #photographer #citizenship #muslim #streetphotography,0.0,0
"5,000 people in #Kashmir are in police custody, mockery of democracy #CitizenshipAmendmentBill @RepJayapal",0.0,0
#ArundhatiRoy is opposing everything bjp does. i think bjp should start campaign against suicide. #CAA_NRCProtests #CitizenshipAct #CitizenshipAmendmentBill #CAA_NRCProtests #AmitShah #NPRisNRC #NoToNPR #NPRForIndia,0.0,0
Protest in Toronto against #CitizenshipAmendmentBill #CitizenshipAmmendmentAct,0.0,0
"The govt with unbridled power snoop, taxman bullying criminalise even just earned profit. Harass deny travel, slap sedition charges. Citizen in greatest fear, rights and freedom in danger. #freedomforall #CitizenshipAmendmentBill #NoToNPR #NationalPopulationRegister",1.0,1
Coming up Major Rally in Mumbai. Venue : August Kranti Maidan to Girgaon Chowpatty Date : 27/12/2019 Time : 4 pm Let’s show our strength and support to historic #CitizenshipAmendmentBill brought by @NarendraModi Sarkar with @AmitShah ji as Home Minister.,0.03125,1
"Before spreading poison, Don't call arsonists, & rioters as ,""protestors"" Look below #CAASupport #NRC_CAA #CitizenshipAmendmentBill ",0.0,0
"Before spreading poison, Look below #CAASupport #NRC_CAA #CitizenshipAmendmentBill ",0.0,0
Must watch views of Patriot Indian Muslim on CAA/CAB 👍 https://youtu.be/SCOJsNfVTDw #CitizenshipAmendmentBill #CAASupport @Dilleye @vivekanandg @honeybietweet @bakul_kamdar @TarekFatah @jgopikrishnan70 @RKYadavExRAW @IndiaWithRSS @anjanaomkashyap @mvmeet @vishnuguptuvach,0.0,0
Tired of explaining CAA/NRC to Bhakts and Fence-Sitters? Here's how you can respond to their standard questions | India Resists #CABBill #CitizenshipAmendmentBill #StandUp4HumanRights,-0.2,-1
"""Police Rampage"" In Uttar Pradesh's Muzaffarnagar” While world is sleeping , Muslim’s are tortured, killed, jailed, raped in India.@UNHumanRights @TLHumanRights @hrw @USCIRF @RepMcGovern #StandUp4HumanRights #CABBill @nytimes #CitizenshipAmendmentBill ",-0.2,-1
"Vote in support But don’t follow,, #AtalBihariVajpayee #Atalji #CitizenshipAmendmentBill ",0.0,0
How Govt can give citizenship to any minority refugees without any proper rules or law?? This is what #CitizenshipAmendmentBill will do.,0.0,0
Persecuted Minorities of Pakistan keen to migrate to India: Truth vs Hype #CitizenshipAmendmentBill #CAA_NRCProtests #CAA2019 #CABPolitics #CABBill #CABSUPPORT #CAA_NRC_support #CAA_NRC #CAAAgainstConstitution #CAAJanJagran,0.0,0
This could be me.. But the govt is playing too much!! #NRCAgainstHindus #NoToNPR #NPRisNRC #CAA_NRCProtests #CitizenshipAmendmentBill #CABBill2019 #BJPburningIndia #BJPHataoDeshBachao #BjpMuktBharat #MeraPMJhoothaHai #ChristmasWishes,0.3125,1
"Religions and geographic identities. If the protests fizzle, Mr. Modi’s vision of a Hindu nation could draw closer. Hopefully #India will resist the attempts of few sick people, who are seeking to destroy constitution and very basic idea of #India #CitizenshipAmendmentBill 2/2",-0.2785714285714286,-1
Coming up Major Rally in Mumbai. Venue : August Kranti Maidan to Girgaon Chowpatty Date : 27/12/2019 Time : 4 pm Let’s show our strength and support to historic #CitizenshipAmendmentBill brought by @NarendraModi Sarkar with @AmitShah ji as Home Minister.,0.03125,1
These are The 'wronged' bongs of Namma Bengaluru. Their only fault? They speak Bengali and belong to a specific state. Watch! https://www.youtube.com/watch?v=gz9NHGERDZU #nammabengaluru #migrants #citizenshipamendmentbill #bengali #marathalli #indiaagainstcaa #indiaagainstcab #WeThePeople,0.0,0
#BJP_Mukt_Bharat #UnitedNations AGAINST #Fascism in #India RALLY against Modi &amp; BJP Government in London UK. Whole world is now against Modi &amp; BJP Government. #IndiaAgainstCAB #nrc_caa_npr_protest #NRC_CAA_Protest #SDPIProtestAganistCAB,0.2,1
"India is World's most dangerous Country for women according to 2019 international report and 5th most dangerous Country for anyone living in. I got scammed thrice while I was on my 2 days visit, worst Country with worst people. #indiasMuslims #indiangirl #IndiaAgainstCAB",-0.31428571428571433,-1
"China hit the ""Commie virus"" before the Corona-virus . L(Mao) Zedong. Now, Kerela. . . #coronavirus #china #virus #CAA #communistmemes #leftism #indiaagainstcab #commievirus",0.0,0
Modi and Amit shah is diluting the democratic ethos and the basic principles of the Constitution. They are discriminating people on the basis of religion which is against article 15.. #IndiaAgainstCAB #CABProtests,0.0,0
Release #SIO condemns illegal detention and arrest of Salman ahmad... #demandsalmanahmad immediately releaseand dropping of all charges... #NoNRC #NoCAA #India_With_Shaheenbagh #IndiaAgainstCAB #IndiaAgainstCAA_NPR_NRC #SalmanAhmad #ShaheenBaghSham #JNU #Aligarh #KSA #SalmanAhmad,-0.275,-1
Shame on you #NarendraModi #NaMo #AmitShah #YogiAdityanath #UPPolice ________________________________________________________ #IndiaAgainstCAB #IndiaAgainstCAA #IndiaAgainstNRC #IndiaAgainstCAA_NRC… https://www.instagram.com/p/B8KRS16pBht/?igshid=1r3wyy0dnav8s,0.0,0
#indiaagainstcab #kerala #udfc @Alwaye https://www.instagram.com/p/B7_S-B9Fwq4/?igshid=1ku91pjnjcbn0,0.0,0
Same thing But only 1 difference between these 2 crimes 1 was killed on the spot 2 was rather celebrated by some #Hindutva and police were watching it like a movie Crime is crime who ever is doing it. #IndiaAgainstCAB_CAA_NRC,0.03749999999999999,1
#WorldAgainstCAA_NRC_NPR no CAA no NRC no NPR Naat E Sharef Against CAA NRC NPR #जरूर सुनये #BycottNRC #IndiaAgainstCAB #ShaheenBaghs,0.0,0
"this is so wrong. so so wrong. . . The Union Aviation Ministry is yet another scummy, scammy team that ChodiJi has dancing on the tips of his fingers! #isupportkunalkamra #resist #indiaagainstcab #indiagainstCAA… https://www.instagram.com/p/B75tGVZln6g/?igshid=ezy4rhlhgr7n",-0.5625,-1
"Dear India, see this. Even Arnab is protesting against this bill. He is with the people of Assam. @Republic_Bharat @republic @AmitShahOffice @AnupamPKher @DY365 @TimesNow @AdityaRajKaul @BDUTT @UN #IndiaAgainstCAB #AssamProtest #Assam",0.0,0
"Govt. that cannot create employment for its people but has money to create detention camps to put them in, listen up & tell me: Where the hell is money coming from for this? & where is the deposition of Rs.15 Lakh that Modi promised ? #BanBJP #indiaAgainstcaa #IndiaAgainstCAB",0.0,0
best video for BJP #hiddentruths #india #congress #delhi #nocab #indiaagainstcab #poverty https://joinprotests.com/best-video-for-bjp-hiddentruths-india-congress-delhi-nocab-indiaagainstcab-poverty/ #JoinProtests,1.0,1
"Day 2 #Frazertownprotest Bengalurean's Haven't started to stop, Huge Respect for all the womens out in Frazer Town. #staystrongindia #frazertown #BangaloreProtests #WeThePeopleOfIndia #indiaagainstcab #indiaagainstCAA #IndiaAgainstCAA #ShaheenBagh #CAA_NRC_NPR_से_आज़ादी",0.4000000000000001,1
"The dislike over CAA, NRC will spill into new year. The tinder craze of swiping is also trolling CAA at its best. . . . . . #wethepeopleofindia #CAA_NRC_NPR_से_आज़ादी #indiaagainstcab #indiaagainstcaa #IndiaAgainstCAB_CAA_NRC #tindermeinprotest",0.5681818181818181,1
This is the road towards HELL leading by #BJP #BJPLeDoobi #NoCAANoNRCNoNPR #IndiaAgainstCAB_CAA_NRC #Darjeeling,0.0,0
The 24 Hours protest in Frazer Town Bangalore. It will definitely give you goosebumps! . . . . . #wethepeopleofindia #IndiaAgainstCAB_CAA_NRC #IndiaDoesNotSupportCAA #NaukariKiBaat #BangaloreProtests #bangaloretraffic #frazertown #Bangalore #24HOURS #andhol #आंदोलन_जारी_रहेगा,0.0,0
"P chidambaram asked 4 questions about #IndiaAgainstCAB_CAA_NRC in #rajyasaba, who are suggesting the law point which #caa is constitutionally correct ? Law ministry ?? Attorney general of india ??? Pin drop silence on these questions . First say on those questions else 🚶🚶🏃",0.15000000000000002,1
"The present day #PowerMongering #NaJiNa s @AmitShah @narendramodi have not experienced movement that brought #Azaadi in 1947! This #HameChahiyeAzadi #IndiaAgainstCAB_CAA_NRC movement, is akin to that #Ahimsa movement which brought independence- heartfelt, spontaneous, people led",0.024999999999999994,1
BE READY TO DIE BUT I NOT SHOW U #KaagazNaheeDikhayenge #Rss_is_Cancer #SDPIProtestAganistCAB #IndiaAgainstCAB ,0.2,1
#KaagazNaheeDikhayenge WE HAVE MANY ROOTS TO PROTEST AGAINST U... #SDPIPROTESTAGANISTCAB #INDIAAGAINSTCAB ,0.5,1
"#KaagazNaheeDikhayenge JAN ANDOLAN PEER BANGALI GROUND RING ROAD, GULBARGA ORGANISED BY PEOPLE'S FORUM KARNATAKA. #GULBARGAPLUS #SDPIProtestAganistCAB #IndiaAgainstCAB @sdpikarnataka @AAgnady @NabiyaKhan11",0.0,0
#KaagazNaheeDikhayenge WE HAVE MANY ROOTS TO PROTEST AGAINST U... #SDPIPROTESTAGANISTCAB #INDIAAGAINSTCAB ,0.5,1
Over 140 Petitions On Citizenship Law To Be Heard By Supreme Court Today - NDTV https://www.ndtv.com/india-news/133-pleas-challenging-citizenship-law-to-be-heard-by-supreme-court-today-2167680?amp=1 #wednesdaymorning #news #indiaagainstcab #IndiaNews #BJPLeDoobi,0.0,0
"Absolutely agreed. The real opposition are the people of India. If we start reading manifestos, asking more from our politicians, stop settling for the present low standards in politics, reform can happen. #ResistTogether #Resist #IndiaAgainstCAB ",0.18,1
This pic is dedicated to unaware HUMAN BEINGS (not Fascists) from the side of #ShaheenBagh 🇮🇳 &amp; the protesters🇮🇳.. #CAAProtest #IndiaAgainstCAA_NRC #NRC #CAA2019 #IndiaAgainstCAB #29janBharatBand #29januarybharatbandh,0.0,0
@zoo_bear pls fact check and rt @HaftaWasooli @patriotic_tweet #WeReject_CAA_NRC_NPR #WeRejectCAA_NPR_NRC #WeReject_CAA_NPR_NRC #IndiaReject_CAA_NRC_NPR #IndiaRejectsCAA_NRC_NPR #IndiaAgainstCAA_NRC_NPR #IndiaAgainstCAA_NPR_NRC #IndiaAgainstCAB_CAA_NRC,0.0,0
"Amid Mounting Anger Against CAA, A Political Alternative Is Taking Shape In Assam | Outlook India Magazine https://www.outlookindia.com/magazine/story/amid-mounting-anger-against-caa-a-political-alternative-is-taking-shape-in-assam/302627 #indiaagainstcab",-0.35,-1
"Anti-CAA, Anti-CAB and Ant-NRC Protest at JM road #shameondelhipolice #nocaa #JamiaProtest #caa #cab #IndiaAgainstCAB #IndiaAgainstCAA #rejectcaa @Balgandharva Rangmandir https://www.instagram.com/p/B7i23KpnC4a/?igshid=tkfkxgw9ujyg",0.0,0
So 914 Afghans R Muslim or non Muslim Bec your Government said that through new law only non Muslim of Afghanistan wil get citizenship of India. And bec of this new law whole India is protesting against it #IndiaAgainstCAB_CAA_NRC #hindusagainsthindutva Read carefully this Pic,0.07454545454545454,1
"Today's Protest From Charminar Against NRC CAA By The Students Of Nizamia Tibbi Dawakhana. #indiaagainstcab #thehyderabadtimes #PaS @Old City (Hyderabad, India) https://www.instagram.com/p/B7gQAE4p7BXq9549OohuoHsgEEM4Eq_BVIBx2E0/?igshid=1frvkmayuo1jc",0.1,1
"Live From Nizamia Tibbi Charminar Unani Hospital !!! #indiaagainstcab #thehyderabadtimes #PaS @Govt. Nizamia Tibbi College, Charminar, Hyderabad. https://www.instagram.com/p/B7fzCvlJRCgpsQS_NBkzyIJ-oXEKuPThf9aHsU0/?igshid=vr55xnr0oi5c",0.26633522727272724,1
"We need all sorts of voices out there - singing, screaming, resisting and even silently observing...this poem is a drop in that ocean. #wethepeopleofindia #protest #indiaagainstcab #indiaagainstnrc https://www.instagram.com/p/B7c7BfZJwoo/?igshid=14bm9797wtzbp",0.0,0
Just Imagine! #wethepeopleofindia #indiaagainstcaa #IndiaAgainstCAA_NRC #IndiaAgainstCAB_CAA_NRC #JNUTapes #jnuviolence #delhi #aap #aamaadmiparty @AamAadmiParty @kanhaiyakumar @LavanyaBallal @srivatsayb,0.0,0
"This happens to everyone when they refuse to support B.J.P. We will screw up the FAKE B.J.P IT CELL, if they speak anytg against maahi for it! Maahi is a Gem 😍 @msdhoni #wethepeopleofindia #indiaagainstcaa #IndiaAgainstCAA_NRC #IndiaAgainstCAB_CAA_NRC @naukarshah",-0.625,-1
"It's a Blast from the past! Golden words by ""Shri Narendra Modi ji"" #wethepeopleofindia #IndiaAgainstCAA_NRC #IndiaAgainstCAB #IndiaAgainstCAA_NPR_NRC #rohitvemula #narendramodi @kanhaiyakumar @naukarshah",-0.0062500000000000056,-1
"#IndiaAgainstCAA_NPR_NRC #IndiaAgainstCAA_NRC #IndiaAgainstCAB_CAA_NRC Time to be out on streets, says IT employee",0.0,0
Sick bastards growing weed inside her innocent minds. #JNUattack #ShutDownJNU #EmergencyinJNU #ISupportCAA_NRC #ISupportCAA #IndiaSupportsCAA #IndiaAgainstViolence #IndiaAgainstCAB #IndiaAgainstCAB_CAA_NRC,-0.10714285714285715,-1
Breaking News | Modi and shah scared Prime Minister of Pakistan Imran khan #RejectCAA #NSUI #CAAProtests #CAB #CAA #CitizenshipAmendmentAct #indiaagainstcab #nrc #jamiamilliaislamia #aligarhmuslimuniversity #internetshutdown #delhiprotest #JNUattack,0.0,0
Chappa chappa Shaheen bagh #werejectnrc #werejectcab #indiaagainstcab #indiaagainstnrc #cabnahichalega #amu #jamia #jnu #du #shamebjp #shamedelhipolice #staystrongjnu #kashmrbleeds #assambleeds #JamiaAmufightback #FreeAzaad #kashmirchained @UNHumanRights @CNN @AJEnglish,0.0,0
Even the great MJ told [sic] he's against it...🚫🙅‍♂️👎 #CAAProtest #nrckasach #humkaagaznahidikhayenge #caa #notonrc #boycottnrc #boycottcaa #againstcaa #againstnrc #IndiaAgainstCAB_CAA_NRC #indiaagainstcaa #indiaagainstnrc #somewatinsensitivecomedy #puneagainstcaa,0.8,1
"#Repost @ivaibhavrai --- BJP has two oppositions. One is Congress, another is LOGIC. . . . . . . . . . . #oneimperfectguy #indiaagainstcab #CABProtest #caaprotests #assam #assamagainstcab #assamprotests… https://www.instagram.com/p/B7WeFSRpxrG/?igshid=1fh0n38poqe6o",0.0,0
Jnu violence and What’s happening in India 🇮🇳 | #indiaagainstcab #nrc https://youtu.be/EvT6AOo5PNI via @YouTube #CitizenshipAmendmentAct #NRC_CAA_Protest #india,0.0,0
Let’s come together on 15th Jan 2020 to mark a month of brutal attack on Jamia students! #puranidilliwaley #jamia #olddelhi #delhi6 #indiaagainstcaa #indiaagainstcab – at Jama Masjid Metro Station,-1.0,-1
"Power is also about empowering others. The power of womanhood on the go at 15 Jan, 2020 Anjuman Campus Dhaward. Join the discussion feel the change, be a part of the change. #wethepeopleofindia #IndiaAgainstCAA_NRC #IndiaAgainstCAB #IndiaAgainstCAA_NPR_NRC @AGoravanakoll",0.0,0
“I don’t want it” - John Snow #IndiaAgainstCAA_NRC #IndiaAgainstCAA #IndiaAgainstCAB ,0.0,0
Not Now! Indian Justice system has always been a joke. #IndiaDoesNotSupportCAA #Sabarimala #IndiaAgainstCAB #ShaheenBaghProtest,0.0,0
False Flag operation Exposed. #RSS #ModiTerrorismPolicy #KashmirLockdown #UnitedNations #IndiaToEndia #IndiaAgainstCAB,-0.4000000000000001,-1
Police have reached #ShaheenBagh Get there asap to show solidarity! #indiaagainstcab,0.0,0
All done. After this only renaming #India as #Gujarat is left on #ModiShah list. #indiaagainstcab #Parliament #bjphitlerraj,0.0,0
Pls make #DrKaminiLau famous. She deserves it. #ChandrashekharAzad #IndiaAgainstCAA_NRC #IndiaAgainstCAA_NRC_NPR #IndiaAgainstCAB ,0.5,1
Kashmir bleeds #werejectnrc #werejectcab #indiaagainstcab #indiaagainstnrc #cabnahichalega #amu #jamia #jnu #du #shamebjp #shamedelhipolice #staystrongjnu #assambleeds #shaheenbaghprotest #kashmirbleeds #JamiaAmufightback #FreeAzaad @UNHumanRights @CNN @AJEnglish,0.0,0
Will retweet this again and again #werejectnrc #werejectcab #indiaagainstcab #indiaagainstnrc #cabnahichalega #amu #jamia #jnu #du #shamebjp #shamedelhipolice #staystrongjnu #assambleeds #shaheenbaghprotest #kashmirbleeds #JamiaAmufightback #FreeAzaad,0.0,0
Because Davinder Singh is not MUSLIM #ShaheenBaghProtests #ShaheenBagh #IndiaAgainstCAA_NRC #IndiaAgainstCAB ,0.0,0
Protest Against CAA Held In The Hague – Countercurrents #IndiaAgainstCAA_NRC #Netherlands #IndiaAgainstCAB ,0.0,0
Powerful must listen to a Kashmiri girl https://youtu.be/TY48uqP44pw #IndiaAgainstCAB_NRC_NPR,0.3,1
Modi and Amit shah went to divide us unfortunately they united us. #IndiaAgainstCAB,-0.5,-1
If do you have guts or you're considering so called super power to himself so can you tweet for the Indian muslims too or can you make same complaints to Indian government too #IndiaAgainstCAB_NRC_NPR #CAA_NRC_NPR_Protest,0.16666666666666666,1
Respect #werejectnrc #werejectcab #indiaagainstcab #indiaagainstnrc #cabnahichalega #amu #jamia #jnu #du #shamebjp #shamedelhipolice #staystrongjnu #assambleeds #shaheenbaghprotest #kashmirbleeds #JamiaAmufightback #FreeAzad,0.0,0
Raag group thankyou gor the support @MirchiSayema @VishalDadlani @anuragkashyap72 @RanaAyyub @Mdzeeshanayyub @ReallySwara @PinjraTod @NrcProtest @drunkJournalist @iamShariqkhan #IndiaAgainstCAB_CAA_NRC #ShaheenBaghProtest,0.0,0
Feels like #ShaheenBaghProtest will marked in our history! Indian Womens ❤️❤️❤️ #JaiHind 🇮🇳🇮🇳🇮🇳 #ShaheenBaghProtest #IndiaAgainstCAA_NRC #IndiaAgainstCAB #CAA_NRC_Protest #CAA_NRC #CAA_NRC,0.125,1
Say No nrc no caa #ShaheenBagh #IndiaAgainstCAB_CAA_NRC,0.0,0
"Wow..!! This is not started to Stop. Huge Respect, Womens ❤️❤️❤️ #ShaheenBaghProtest #IndiaAgainstCAA_NRC #IndiaAgainstCAB #CAA_NRC_Protest",0.27812500000000007,1
"#India This Is The Beauty Of India &amp; We Are All Together, @narendramodi &amp; @AmitShah You Never Can Break #Us Anymore. #ShaheenBaghProtest #IndiaAgainstCAB_CAA_NRC",0.0,0
It is time 🇮🇳...................... . . . . . . . . . . . . . #jaibhim #saynotocaa #saynotonrc #caa_nrc_protests #peacefulprotest #istandwithjanmia #indiaagainstcab #istandwithjnu #istandwithamu #idontsupportnrc… https://www.instagram.com/p/B7OX4OAj4nP/?igshid=1s27vp9nohybt,0.0,0
The pain of #muslim women in India. #CABProtest #CAB2019 #IndiaAgainstCAB_CAA_NRC,0.0,0
CAA is toothless without NRC &NPR...So #IndiaAgainstCAB_CAA_NRC and Bengal has told you unequivocally #GoBackModiFromBengal #GobackModi,0.0,0
"Vivekananda's teaching tells us that everybody is equal before god...In today's world if Vivekananda would have been alive,he would have taken streets #IndiaAgainstCAB_CAA_NRC",0.0,0
"""Take Her Veil Off, Check If She's A Man"" These were the words said by #DelhiPolice whilst they cornered, brutally attacked and groped Muslim women in #Niqab in #Delhi. The women were groped and officers commented on their breasts as they beat them. #India #IndiaAgainstCAB p…",-0.875,-1
"""Take Her Veil Off, Check If She's A Man"" These were the words said by #DelhiPolice whilst they cornered, brutally attacked and groped Muslim women in #Niqab in #Delhi. The women were groped and officers commented on their breasts as they beat them. #India #IndiaAgainstCAB ",-0.875,-1
Bless you @FriedrichPieter keep up the good work mate! 💪✌👊 #TulsiGabbard #Concord #RSS #ModiHitler #NewHampshire #KashmirLockdown #IndiaAgainstCAB,0.875,1
"""Beat Up These Women in Burka"" These were the words said by #DelhiPolice whilst they cornered and brutally attacked Muslim women in #Niqab yesterday in #Delhi. #India #Islamophobia #IndiaAgainstCAB #IndiaAgainstCAA_NRC #IndiaAgainstCAA_NPR_NRC #BoycottNRC #IndiansAgainstCAA …",-0.875,-1
"""Beat Up These Women in Burka"" These were the words said by #DelhiPolice whilst they cornered and brutally attacked Muslim women in #Niqab yesterday in #Delhi. #India #Islamophobia #IndiaAgainstCAB #IndiaAgainstCAA_NRC #IndiaAgainstCAA_NPR_NRC #BoycottNRC #IndiansAgainstCAA",-0.875,-1
From Anarya #notocaa #notonrc #notopolicebrutality #shaheenbagh #womenpower #jnu #india #caa #nrc #comic #drawing #draw #comicstrip #instaart #art #artwork #protest #stories #womenwhodraw #indiaagainstcab #indiaagainstcaa #indiarejectsnrc #shaheenbaghprotest #womenofshaheenbagh,0.25,1
Why must anybody live under the threat of terror? https://thewire.in/rights/utta-pradesh-police-lucknow #NoCAA #IndiaAgainstCAB #HindustanZindabad #WeAreOne,0.13636363636363635,1
Isn't it the other way around ??? #IndiaAgainstCAA_NRC_NPR #IndiaAgainstCAB #IndiaAgainstCAA #IndiaHatesModi,-0.125,-1
"Protests across India on Friday , January 10. Updated as of 4:30am, Jan010 Please share widely and send across updates in DMs #peoplesintegrationcouncil #indiaagainstcab #indiaagainstcaa #indiaagainstnrc #bjpfacism #fightfacism #faceoffacism #indiaprotests #standwithjamia",-0.1,-1
"Now I understand the phrase when Manmohan Singh in his last press con said ""History will be kind to me"". #IndiaToEndia #IndiansAgainstCAA #IndiaAgainstCAB #IndiaAgainstCAA_NPR_NRC #PMModi #ModiLies #AmitShah #BJP #Congress #INC #ManmohanSingh #JNU #JNUUnderAttack #JNUSU #Delhi",0.3,1
"The common Indian citizen is very emotional, they have grown watching bollywood. If modi ji comes on stage and shed two tears they all forget about GDP and development. Use your brain not emotions. #IndiaAgainstViolence #IndiaAgainstCAB",-0.15,-1
Kerala making Moves brooo!!🙏🏻🔥 #rejectcab #IndiaAgainstCAB #KeralaRejectsCAA,0.0,0
"In 2015, the country chose a leader who believes in dividing the nation. The nation has woken up to destroy that leader. I believe the destruction will happen. Only key to freedom from such a leader is RESISTANCE AND PROTEST ! We must not stop. #IndiaAgainstCAB #OccupyGateway",-0.05,-1
"Instead of listening to CITIZENS, India’s ruling party is depending on unknowns to prop up its legitimacy I may not be “cool” enough to recognise these “artists by day & legal luminaries by night”, but really, WHO are these people? #IndiaAgainstCAB #IndiaAgainstCAA",0.1875,1
